duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,anomaly_prediction,anomaly_score,src_ip,dst_ip,timestamp,nlp_log
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.110,10.0.0.64,2025-12-04 17:51:07.008443,[CRITICAL ANOMALY] ICMP connection from 192.168.1.110 to 10.0.0.64 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.161,10.0.0.20,2025-12-04 17:51:05.890985,[CRITICAL ANOMALY] ICMP connection from 192.168.1.161 to 10.0.0.20 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
9,tcp,ftp_data,SF,0,5153460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.214,10.0.0.67,2025-12-04 17:51:03.925672,[CRITICAL ANOMALY] TCP connection from 192.168.1.214 to 10.0.0.67 on service 'ftp_data'. Suspicious activity detected. Severity Score: 1.0000.
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,222,0.01002766779956743,192.168.1.248,10.0.0.79,2025-12-04 17:51:03.875385,[Normal Traffic] ICMP connection from 192.168.1.248 to 10.0.0.79 on service 'ecr_i'. Pattern matches known normal behavior.
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,222,0.010027533330089655,192.168.1.156,10.0.0.63,2025-12-04 17:51:03.005904,[Normal Traffic] ICMP connection from 192.168.1.156 to 10.0.0.63 on service 'ecr_i'. Pattern matches known normal behavior.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.66,10.0.0.61,2025-12-04 17:51:02.009043,[CRITICAL ANOMALY] ICMP connection from 192.168.1.66 to 10.0.0.61 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,4,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.94,10.0.0.97,2025-12-04 17:51:01.991528,[CRITICAL ANOMALY] TCP connection from 192.168.1.94 to 10.0.0.97 on service 'private'. Suspicious activity detected. High connection count (107) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.155,10.0.0.31,2025-12-04 17:51:01.958053,[CRITICAL ANOMALY] ICMP connection from 192.168.1.155 to 10.0.0.31 on service 'ecr_i'. Suspicious activity detected. High connection count (510) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.48,10.0.0.90,2025-12-04 17:50:59.991528,[CRITICAL ANOMALY] ICMP connection from 192.168.1.48 to 10.0.0.90 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.23,10.0.0.50,2025-12-04 17:50:59.009043,[CRITICAL ANOMALY] ICMP connection from 192.168.1.23 to 10.0.0.50 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.43,10.0.0.29,2025-12-04 17:50:58.991528,[CRITICAL ANOMALY] ICMP connection from 192.168.1.43 to 10.0.0.29 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,15,0.0,0.0,1.0,1.0,0.12,0.07,0.0,255,15,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,attack,-1,1.0,192.168.1.243,10.0.0.64,2025-12-04 17:50:58.972666,[CRITICAL ANOMALY] TCP connection from 192.168.1.243 to 10.0.0.64 on service 'private'. Suspicious activity detected. High connection count (122) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.27,10.0.0.9,2025-12-04 17:50:58.009043,[CRITICAL ANOMALY] ICMP connection from 192.168.1.27 to 10.0.0.9 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,15,1.0,1.0,0.0,0.0,0.12,0.07,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.199,10.0.0.3,2025-12-04 17:50:57.974744,[CRITICAL ANOMALY] TCP connection from 192.168.1.199 to 10.0.0.3 on service 'private'. Suspicious activity detected. High connection count (129) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.175,10.0.0.78,2025-12-04 17:50:57.025612,[CRITICAL ANOMALY] ICMP connection from 192.168.1.175 to 10.0.0.78 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.189,10.0.0.24,2025-12-04 17:50:56.911766,[CRITICAL ANOMALY] ICMP connection from 192.168.1.189 to 10.0.0.24 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,1.0,1.0,0.0,0.0,0.01,0.08,0.0,255,2,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.178,10.0.0.15,2025-12-04 17:50:55.925672,[CRITICAL ANOMALY] TCP connection from 192.168.1.178 to 10.0.0.15 on service 'private'. Suspicious activity detected. High connection count (221) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,7,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,attack,-1,1.0,192.168.1.220,10.0.0.20,2025-12-04 17:50:54.974744,[CRITICAL ANOMALY] TCP connection from 192.168.1.220 to 10.0.0.20 on service 'private'. Suspicious activity detected. High connection count (213) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.187,10.0.0.49,2025-12-04 17:50:52.890985,[CRITICAL ANOMALY] ICMP connection from 192.168.1.187 to 10.0.0.49 on service 'ecr_i'. Suspicious activity detected. High connection count (510) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,7,0.03,0.01,0.03,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.37,10.0.0.39,2025-12-04 17:50:51.958053,[CRITICAL ANOMALY] UDP connection from 192.168.1.37 to 10.0.0.39 on service 'private'. Suspicious activity detected. Severity Score: 1.0000.
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.201,10.0.0.68,2025-12-04 17:50:50.974744,[CRITICAL ANOMALY] ICMP connection from 192.168.1.201 to 10.0.0.68 on service 'ecr_i'. Suspicious activity detected. High connection count (482) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.94,10.0.0.94,2025-12-04 17:50:48.974744,[CRITICAL ANOMALY] ICMP connection from 192.168.1.94 to 10.0.0.94 on service 'ecr_i'. Suspicious activity detected. High connection count (510) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.45,10.0.0.15,2025-12-04 17:50:48.890985,[CRITICAL ANOMALY] ICMP connection from 192.168.1.45 to 10.0.0.15 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.132,10.0.0.36,2025-12-04 17:50:47.025612,[CRITICAL ANOMALY] ICMP connection from 192.168.1.132 to 10.0.0.36 on service 'ecr_i'. Suspicious activity detected. High connection count (509) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.240,10.0.0.40,2025-12-04 17:50:46.925672,[CRITICAL ANOMALY] ICMP connection from 192.168.1.240 to 10.0.0.40 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.29,10.0.0.46,2025-12-04 17:50:46.922634,[CRITICAL ANOMALY] TCP connection from 192.168.1.29 to 10.0.0.46 on service 'private'. Suspicious activity detected. High connection count (252) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,10,1.0,1.0,0.0,0.0,0.04,0.05,0.0,255,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.144,10.0.0.55,2025-12-04 17:50:46.009043,[CRITICAL ANOMALY] TCP connection from 192.168.1.144 to 10.0.0.55 on service 'private'. Suspicious activity detected. High connection count (256) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,14,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.214,10.0.0.27,2025-12-04 17:50:45.991528,[CRITICAL ANOMALY] TCP connection from 192.168.1.214 to 10.0.0.27 on service 'private'. Suspicious activity detected. High connection count (217) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,4,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.88,10.0.0.16,2025-12-04 17:50:42.991528,[CRITICAL ANOMALY] TCP connection from 192.168.1.88 to 10.0.0.16 on service 'private'. Suspicious activity detected. High connection count (194) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.249,10.0.0.33,2025-12-04 17:50:42.991528,[CRITICAL ANOMALY] ICMP connection from 192.168.1.249 to 10.0.0.33 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.97,10.0.0.56,2025-12-04 17:50:42.974744,[CRITICAL ANOMALY] ICMP connection from 192.168.1.97 to 10.0.0.56 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.57,10.0.0.45,2025-12-04 17:50:42.974744,[CRITICAL ANOMALY] ICMP connection from 192.168.1.57 to 10.0.0.45 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,5,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.113,10.0.0.85,2025-12-04 17:50:37.974744,[CRITICAL ANOMALY] TCP connection from 192.168.1.113 to 10.0.0.85 on service 'private'. Suspicious activity detected. High connection count (290) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,10,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.193,10.0.0.5,2025-12-04 17:50:36.890985,[CRITICAL ANOMALY] TCP connection from 192.168.1.193 to 10.0.0.5 on service 'vmnet'. Suspicious activity detected. High connection count (239) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.64,10.0.0.47,2025-12-04 17:50:34.991528,[CRITICAL ANOMALY] ICMP connection from 192.168.1.64 to 10.0.0.47 on service 'ecr_i'. Suspicious activity detected. High connection count (510) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.176,10.0.0.75,2025-12-04 17:50:34.025612,[CRITICAL ANOMALY] ICMP connection from 192.168.1.176 to 10.0.0.75 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.171,10.0.0.82,2025-12-04 17:50:31.991528,[CRITICAL ANOMALY] ICMP connection from 192.168.1.171 to 10.0.0.82 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.206,10.0.0.2,2025-12-04 17:50:31.991528,[CRITICAL ANOMALY] ICMP connection from 192.168.1.206 to 10.0.0.2 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,24,1.0,1.0,0.0,0.0,0.17,0.05,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.216,10.0.0.93,2025-12-04 17:50:30.991528,[CRITICAL ANOMALY] TCP connection from 192.168.1.216 to 10.0.0.93 on service 'private'. Suspicious activity detected. High connection count (142) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,18,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.98,10.0.0.66,2025-12-04 17:50:30.974744,[CRITICAL ANOMALY] TCP connection from 192.168.1.98 to 10.0.0.66 on service 'private'. Suspicious activity detected. High connection count (223) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.168,10.0.0.62,2025-12-04 17:50:29.890985,[CRITICAL ANOMALY] ICMP connection from 192.168.1.168 to 10.0.0.62 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,17,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.105,10.0.0.94,2025-12-04 17:50:28.957190,[CRITICAL ANOMALY] TCP connection from 192.168.1.105 to 10.0.0.94 on service 'private'. Suspicious activity detected. High connection count (251) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,1.0,1.0,0.0,0.0,0.44,0.15,0.0,255,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.65,10.0.0.45,2025-12-04 17:50:28.925672,[CRITICAL ANOMALY] TCP connection from 192.168.1.65 to 10.0.0.45 on service 'private'. Suspicious activity detected. Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.168,10.0.0.87,2025-12-04 17:50:28.911766,[CRITICAL ANOMALY] ICMP connection from 192.168.1.168 to 10.0.0.87 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,18,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.117,10.0.0.76,2025-12-04 17:50:28.890985,[CRITICAL ANOMALY] TCP connection from 192.168.1.117 to 10.0.0.76 on service 'private'. Suspicious activity detected. High connection count (272) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,20,0.0,0.0,1.0,1.0,0.14,0.05,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,attack,-1,1.0,192.168.1.211,10.0.0.73,2025-12-04 17:50:27.991528,[CRITICAL ANOMALY] TCP connection from 192.168.1.211 to 10.0.0.73 on service 'private'. Suspicious activity detected. High connection count (148) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.10,10.0.0.10,2025-12-04 17:50:27.958053,[CRITICAL ANOMALY] ICMP connection from 192.168.1.10 to 10.0.0.10 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.199,10.0.0.89,2025-12-04 17:50:27.025612,[CRITICAL ANOMALY] ICMP connection from 192.168.1.199 to 10.0.0.89 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,222,0.010027555741669358,192.168.1.238,10.0.0.13,2025-12-04 17:50:25.890985,[Normal Traffic] ICMP connection from 192.168.1.238 to 10.0.0.13 on service 'ecr_i'. Pattern matches known normal behavior.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.43,10.0.0.38,2025-12-04 17:50:24.925672,[CRITICAL ANOMALY] ICMP connection from 192.168.1.43 to 10.0.0.38 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,18,1.0,1.0,0.0,0.0,0.16,0.07,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,attack,-1,1.0,192.168.1.204,10.0.0.68,2025-12-04 17:50:23.974744,[CRITICAL ANOMALY] TCP connection from 192.168.1.204 to 10.0.0.68 on service 'private'. Suspicious activity detected. High connection count (111) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.208,10.0.0.43,2025-12-04 17:50:23.958053,[CRITICAL ANOMALY] ICMP connection from 192.168.1.208 to 10.0.0.43 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.169,10.0.0.100,2025-12-04 17:50:23.025612,[CRITICAL ANOMALY] ICMP connection from 192.168.1.169 to 10.0.0.100 on service 'ecr_i'. Suspicious activity detected. High connection count (510) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,attack,-1,1.0,192.168.1.6,10.0.0.68,2025-12-04 17:50:23.009043,[CRITICAL ANOMALY] ICMP connection from 192.168.1.6 to 10.0.0.68 on service 'ecr_i'. Suspicious activity detected. High connection count (511) indicating potential Denial of Service (DoS). Severity Score: 1.0000.
